global_semantic_similarity,num_edits,original_length,edited_length
0.8529808521270752,7,922,943
0.8517895340919495,4,789,777
0.8304920196533203,4,1123,1016
0.8351278901100159,4,1018,1122
0.8348093628883362,10,1359,1100
0.7874230146408081,4,145,186
0.8199173808097839,1,184,237
0.7526821494102478,10,1258,1055
0.8469615578651428,1,282,279
0.8948667049407959,10,3419,3372
0.7464138865470886,4,219,224
0.826888918876648,4,837,793
0.9045013189315796,111,13548,11286
0.6636673808097839,2,454,419
0.8805003762245178,4,1129,1116
0.6936542987823486,4,518,415
0.8273176550865173,1,216,240
0.8205138444900513,1,238,231
0.8371680974960327,2,279,281
0.7833566665649414,2,163,336
0.8721500039100647,3,878,878
0.8075976371765137,6,1465,1381
0.8287104964256287,5,1098,1109
0.8679608702659607,21,3243,2950
0.8356449604034424,3,252,285
0.9470747113227844,24,9175,7799
0.8624941110610962,4,1335,1326
0.8320407867431641,4,719,811
0.8267430067062378,2,112,120
0.8258283734321594,7,856,767
0.8316181898117065,4,536,596
0.80104660987854,3,456,614
0.8890373110771179,9,1705,1593
0.8734102249145508,4,1382,1428
0.7967602014541626,5,527,461
0.8314943909645081,2,484,485
0.8467731475830078,6,1285,1169
0.8333337306976318,4,879,829
0.8489857316017151,8,1602,1764
0.8554016351699829,3,345,336
0.842318594455719,2,619,619
0.8290238976478577,3,363,363
0.8109772801399231,5,1103,1027
0.8332473039627075,1,367,345
0.8462260365486145,3,537,511
0.8248056173324585,5,775,863
0.839431643486023,2,863,865
0.8409459590911865,15,2587,2395
0.841499388217926,4,867,751
0.7334661483764648,1,215,319
0.8555401563644409,8,1348,1236
0.830919086933136,3,544,479
0.8697587251663208,3,521,510
0.8527557253837585,1,436,436
0.858754575252533,6,1750,1763
0.8303244709968567,2,289,286
0.8277109861373901,2,724,686
0.8253706693649292,4,828,760
0.7685889005661011,7,825,673
0.8906415104866028,11,3230,3065
0.7909374237060547,2,186,222
0.8769585490226746,12,1763,1582
0.8106546998023987,2,671,827
0.8577793836593628,7,2573,2364
0.8780871033668518,8,975,813
0.8554479479789734,3,708,706
0.8877479434013367,3,959,921
0.8633910417556763,6,1253,1254
0.8383556008338928,5,697,572
0.8537531495094299,8,1437,1374
0.8465240597724915,2,470,482
0.8638577461242676,2,533,564
0.2883274555206299,4,82,1207
0.8360102772712708,2,274,273
0.8310105204582214,8,1165,1049
0.7838934659957886,11,1596,1309
0.8461650609970093,2,719,793
0.8584502935409546,9,1071,939
0.8487051725387573,2,276,275
0.8316001296043396,2,783,783
0.752765417098999,2,572,571
0.7296773195266724,1,81,76
0.8303301334381104,3,564,565
0.83133864402771,2,514,893
0.7983957529067993,2,893,513
0.8473972082138062,2,535,497
0.7355409264564514,3,292,258
0.8168652653694153,4,370,389
0.842701256275177,4,235,252
0.7504651546478271,9,651,522
0.7544341087341309,3,370,244
0.6589007377624512,1,193,227
0.8563128709793091,2,578,582
0.9010677337646484,8,3246,3371
0.8239951133728027,9,848,706
0.7524659633636475,5,536,530
0.8532344698905945,5,623,564
0.8450772762298584,10,1203,1463
0.8286044597625732,1,305,302
0.7404522895812988,1,418,415
0.8676761984825134,3,524,527
0.8604087233543396,2,433,421
0.8238041400909424,4,1128,1082
0.8335229158401489,2,225,231
0.8471468687057495,13,1628,1463
0.8440960645675659,2,405,421
0.8515475392341614,3,706,822
0.8416621685028076,3,823,705
0.7126215696334839,5,500,311
0.8445506691932678,3,489,491
0.8516329526901245,10,1002,1006
0.8698590993881226,5,899,899
0.8528563380241394,2,521,532
0.8431223034858704,5,1155,1044
0.8286193609237671,4,546,458
0.8071051239967346,2,279,326
0.8713165521621704,4,1064,1077
0.8468829989433289,2,485,487
0.8638592958450317,3,537,500
0.7724199295043945,9,902,744
0.7723439335823059,2,350,554
0.7509190440177917,2,554,348
0.7917360067367554,3,1272,1176
0.8728197813034058,5,1092,987
0.8248122930526733,4,174,174
0.8042194843292236,2,481,484
0.8911666870117188,20,5188,4884
0.8683904409408569,10,1597,1438
0.8551973700523376,4,1080,1083
0.8468654751777649,2,611,609
0.7742478251457214,2,184,135
0.7980186343193054,10,1579,1343
0.8053203225135803,4,530,566
0.7993289828300476,3,767,684
0.7705618143081665,5,765,657
0.7750204205513,2,847,803
0.8242911696434021,5,1838,1741
0.7766766548156738,2,626,626
0.8474341034889221,2,508,505
0.875091552734375,4,1512,1457
0.8081885576248169,2,236,301
0.8070643544197083,9,839,956
0.8043723702430725,5,413,401
0.7874130010604858,2,389,348
0.8390752673149109,2,700,702
0.8393377065658569,6,611,520
0.8577696084976196,2,674,656
0.8584903478622437,2,657,673
0.8449256420135498,2,569,576
0.8669283986091614,4,1239,1197
0.8007948398590088,9,1055,861
0.873198390007019,4,1585,1593
0.8029839396476746,3,538,502
0.8588674068450928,5,1213,1208
0.7829118967056274,2,464,463
0.8405081629753113,5,912,871
0.8868932723999023,10,1949,1965
0.8739383220672607,4,988,994
0.8681777119636536,2,710,708
0.838360607624054,7,730,607
0.8638994097709656,2,714,714
0.9414692521095276,366,42446,42338
0.9384160041809082,732,42230,42230
0.8706629872322083,11,2849,2588
0.873390793800354,4,452,453
0.8575658202171326,4,640,641
0.8600643277168274,2,423,424
0.8397645950317383,9,620,732
0.8745354413986206,5,1495,1552
0.769243061542511,2,622,586
0.832886278629303,10,1301,1089
0.8432573080062866,2,196,162
0.7856921553611755,4,1127,1090
0.7902372479438782,7,623,524
0.882921040058136,4,599,597
0.8572279214859009,5,768,803
0.748646080493927,3,639,635
0.82061767578125,6,855,687
0.7754058837890625,10,739,577
0.8490716218948364,1,369,367
0.8570746183395386,1,350,350
0.7949100732803345,1,348,389
0.8645153045654297,1,295,308
0.824422299861908,4,965,926
0.8657622933387756,6,1344,1341
0.8384231925010681,12,2284,2070
0.8376302123069763,10,1391,1231
0.8042595386505127,2,382,377
0.8538967967033386,2,585,583
0.8224326372146606,2,395,406
0.7451072931289673,2,189,236
0.8501145243644714,5,946,822
0.2675246596336365,12,107,2149
0.8196572661399841,3,430,355
0.8559062480926514,4,956,952
0.7997071146965027,6,1298,1167
0.8180909156799316,6,398,485
0.8362642526626587,2,361,378
0.8555974960327148,3,1172,1169
0.7912346124649048,5,465,395
0.7688658833503723,11,1601,1375
0.5688424706459045,327,1758,6542
0.8174848556518555,1,129,137
0.6073837280273438,1,255,285
0.7531265020370483,7,1130,957
0.7783699035644531,7,960,1131
0.658046543598175,14,1136,682
0.761798083782196,7,1052,930
0.8589857816696167,2,774,821
0.895275890827179,11,2437,2279
0.8341825604438782,2,781,774
0.8575687408447266,3,518,571
0.7553502321243286,2,158,135
0.8081165552139282,10,1064,1095
0.8213356733322144,3,365,742
0.8156432509422302,1,325,412
0.8219630718231201,4,518,464
0.7633417844772339,1,151,105
0.8278796076774597,5,680,699
0.8229131102561951,4,708,605
0.8327277302742004,5,768,669
0.791755735874176,5,866,731
0.7868954539299011,1,182,195
0.8233630061149597,2,222,230
0.832007884979248,2,326,324
0.8279358148574829,10,1260,1089
0.852070152759552,8,768,708
0.8622168302536011,6,1329,1328
0.8501560091972351,2,673,636
0.812968909740448,6,578,699
0.8017674684524536,1,289,289
0.8347463011741638,5,808,734
0.8022022843360901,1,73,64
0.8104878664016724,2,143,136
0.8632407784461975,4,1515,1555
0.7142981290817261,6,1047,1140
0.18722032010555267,11,33,1993
0.3011331856250763,6,51,1972
0.8251925110816956,5,457,462
0.8604335188865662,11,2133,1907
0.8344587683677673,4,1170,1132
0.8495540618896484,3,515,521
0.872429609298706,11,2936,2639
0.8550066947937012,7,2382,2242
0.852347731590271,2,1241,1240
0.8621811866760254,5,1335,1266
0.8591327667236328,2,514,476
0.8600953817367554,2,477,501
0.8122066259384155,2,389,352
0.8594568371772766,7,1049,950
0.620664119720459,1,115,181
0.7986515760421753,5,608,484
0.8455292582511902,3,494,497
0.793475866317749,9,1137,961
0.725760281085968,2,181,196
0.8424034118652344,3,927,842
0.8471243381500244,2,594,594
0.8352036476135254,3,249,250
0.7742223739624023,2,250,227
0.8495455980300903,1,355,360
0.8301626443862915,3,1005,983
0.7418409585952759,2,374,385
0.8391284942626953,5,1030,1057
0.8313387036323547,7,575,655
0.8308365941047668,4,1052,998
0.744939923286438,3,244,279
0.8555260300636292,11,1039,1034
0.8497828841209412,5,1922,1991
0.8695712089538574,9,1445,1304
0.8368790745735168,4,863,803
0.8441999554634094,2,804,860
0.8443421125411987,4,863,862
0.7031170129776001,3,640,549
0.8661971092224121,4,557,507
0.8135472536087036,2,228,229
0.7670397162437439,2,404,404
0.8492904901504517,2,304,304
0.8293216824531555,5,607,762
0.8448240756988525,4,652,646
0.8366576433181763,5,1213,1090
0.8346266746520996,6,1401,1221
0.8042702674865723,2,324,355
0.8546314239501953,11,1081,1050
0.7236005067825317,11,665,1681
0.6991169452667236,7,755,1672
0.3780694305896759,9,899,1503
0.8528803586959839,2,508,483
0.8462908267974854,4,577,591
0.858228325843811,3,712,654
0.8333767056465149,17,1166,910
0.8392254710197449,1,552,561
0.7551278471946716,1,82,102
0.7571698427200317,1,103,123
0.8217725157737732,2,214,172
0.8533616662025452,10,1606,1378
0.8620452284812927,3,1112,1166
0.8513548374176025,10,2054,1875
0.8477498292922974,4,1472,1519
0.8259610533714294,7,1053,832
0.8408100008964539,2,473,478
0.8173859119415283,3,496,273
0.7987160682678223,6,866,884
0.835641622543335,6,884,860
0.7575005888938904,2,200,170
0.7592523694038391,10,1114,881
0.7369858026504517,4,529,580
0.7750511765480042,2,1063,1063
0.8709937930107117,2,1275,1255
0.7893499732017517,4,427,351
0.8141940236091614,2,430,383
0.8343198895454407,2,566,574
0.8491864800453186,2,341,341
0.8022074103355408,2,401,371
0.7874553799629211,10,538,403
0.8337790369987488,3,401,405
0.8860190510749817,5,2031,1845
0.8474608659744263,2,406,406
0.8437816500663757,3,243,259
0.7724258899688721,4,290,229
0.7693272233009338,2,123,151
0.7833208441734314,2,110,138
0.7959582805633545,2,88,77
0.8098083734512329,2,289,293
0.8608002662658691,4,1655,1792
0.7124027013778687,1,210,210
0.8218708634376526,2,313,323
0.8165454268455505,2,227,274
0.7895123362541199,1,289,289
0.8608400821685791,2,415,417
0.7843418121337891,6,791,711
0.8596654534339905,2,518,538
0.8677628040313721,2,611,616
0.8549500703811646,2,556,555
0.8377833962440491,6,887,848
0.8583573698997498,8,1081,1074
0.8601733446121216,4,818,807
0.7844460606575012,3,1247,1247
0.810333788394928,6,683,684
0.8206703662872314,12,1640,1608
0.8457735776901245,3,603,553
0.8114300966262817,1,246,249
0.7524236440658569,1,270,308
0.8272010087966919,2,428,554
0.8251633644104004,2,403,439
0.8741646409034729,8,1845,1708
0.8693103194236755,2,1492,1519
0.8651272654533386,8,1951,1813
0.8295960426330566,5,732,636
0.8848889470100403,9,1239,1300
0.8827705979347229,1,1035,953
0.8688546419143677,2,610,620
0.883671224117279,3,797,804
0.8410284519195557,1,202,202
0.8450232148170471,2,299,298
0.8469218611717224,2,298,298
0.8490984439849854,5,631,553
0.8749673962593079,2,483,483
0.7865382432937622,1,93,80
0.8606301546096802,10,1896,1647
0.8373719453811646,5,525,590
0.7452703714370728,3,256,237
0.846363365650177,5,1511,1491
0.8518871665000916,7,1319,1323
0.8472918272018433,2,559,530
0.8481665849685669,2,501,494
0.8307250142097473,9,1207,1068
0.8403263092041016,2,329,399
0.8581790924072266,2,1617,1618
0.8404303193092346,1,297,326
0.8146837949752808,12,1425,1467
0.838414192199707,4,733,732
0.8570302724838257,3,672,601
0.8233734369277954,1,259,260
0.852093517780304,2,935,934
0.8071911931037903,2,272,284
0.8519630432128906,4,817,829
0.85471510887146,4,1031,994
0.833482027053833,5,1151,1075
0.8149129152297974,2,992,981
0.6549274325370789,4,262,203
0.8171379566192627,3,523,465
0.812019407749176,2,894,894
0.8840241432189941,4,1416,1420
0.7753005027770996,1,89,123
0.8364338874816895,3,331,334
0.8497557044029236,2,485,484
0.8400026559829712,4,694,630
0.8518394231796265,5,879,883
0.7902290225028992,1,154,150
0.8038520812988281,6,473,347
0.8124658465385437,2,676,676
0.8476011157035828,10,1791,1993
0.8746553063392639,5,1353,1357
0.8246551156044006,8,829,781
0.8436564207077026,10,1599,1432
0.8362601399421692,4,1162,1242
0.8046150207519531,6,961,893
0.8422290086746216,4,1022,982
0.8251844644546509,6,505,406
0.8597961068153381,5,458,482
0.8437661528587341,4,550,553
0.8248550891876221,2,281,269
0.8623405694961548,2,446,454
0.8464614748954773,11,944,787
0.8005256652832031,4,221,260
0.8220431804656982,1,261,266
0.8288021683692932,2,368,313
0.8643665313720703,6,1050,1238
0.8592327237129211,6,1239,1048
0.8568070530891418,2,538,538
0.7939640879631042,4,170,178
0.8400235176086426,5,679,529
0.8619833588600159,3,740,740
0.8413863182067871,3,739,738
0.8388314843177795,3,739,737
0.8757412433624268,8,1914,1851
0.8576984405517578,2,583,603
0.8319075107574463,2,645,648
0.8312861323356628,4,621,696
0.5507062673568726,2,343,235
0.8156139254570007,1,124,146
0.7337361574172974,8,640,901
0.8492269515991211,15,2624,2309
0.8366909027099609,6,874,961
0.8623186349868774,4,1147,1159
0.8577565550804138,3,401,407
0.8028496503829956,5,1591,1539
0.7050703763961792,10,888,670
0.8697365522384644,2,927,923
0.850128710269928,5,1134,1288
0.8630947470664978,5,1288,1131
0.8159359693527222,5,662,548
0.8402795791625977,2,274,265
0.7957175374031067,3,356,361
0.7971146106719971,3,362,355
0.8110100030899048,3,387,487
0.8054543733596802,8,736,627
0.8252055048942566,2,439,397
0.7655252814292908,3,270,233
0.8617277145385742,1,382,381
0.8607996106147766,3,1309,1310
0.7181068658828735,4,427,536
0.8544785380363464,7,1325,1217
0.8399757742881775,5,1448,1356
0.8442361950874329,3,843,832
0.8397491574287415,3,445,473
0.8518366813659668,2,683,659
0.8207641243934631,1,213,224
0.8574715852737427,2,394,395
0.8300807476043701,2,113,115
0.4274628758430481,8,28,1110
0.8230819702148438,3,591,526
0.8246911764144897,2,254,213
0.8106059432029724,6,793,619
0.8284487724304199,4,1979,2034
0.7907352447509766,2,334,311
0.843153178691864,3,758,812
0.7876899838447571,3,561,550
0.8438786864280701,4,871,914
0.8411551117897034,1,726,742
0.8313218951225281,4,614,660
0.8553767800331116,2,515,554
0.8640955090522766,2,827,829
0.792663037776947,3,427,420
0.7735113501548767,2,147,133
0.8148608207702637,1,180,217
0.7808219790458679,4,411,388
0.8333625197410583,2,389,438
0.8467143177986145,3,659,698
0.8250709772109985,3,762,754
0.8220287561416626,1,309,276
0.7847578525543213,1,320,345
0.8382505178451538,2,455,478
0.42304933071136475,1,556,700
0.7652996182441711,4,343,257
0.8167757987976074,3,842,896
0.8079968094825745,3,824,865
0.7396240830421448,5,201,285
0.8409157991409302,5,450,446
0.8329479098320007,2,361,391
0.7753334641456604,6,613,454
0.8280724883079529,8,1063,930
0.8788841962814331,11,2023,1854
0.8346419930458069,1,492,492
0.9401609897613525,16,5293,4954
0.8555185794830322,5,1155,1042
0.7566761374473572,1,123,135
0.8297504186630249,3,818,850
0.8137177228927612,4,901,962
0.7709044814109802,2,194,219
0.7715517282485962,2,266,282
0.8478739261627197,4,576,541
0.8736615777015686,12,2053,2076
0.7800325751304626,14,2737,2331
0.831980288028717,4,640,691
0.854505181312561,2,477,448
0.8259085416793823,4,354,448
0.8163333535194397,8,1004,999
0.8028232455253601,3,512,470
0.8714802861213684,7,2000,1908
0.7099425792694092,3,183,269
0.8377700448036194,4,841,751
0.7837938070297241,9,980,1053
0.8018965721130371,2,152,181
0.7935188412666321,1,128,135
0.8460002541542053,2,531,510
0.8116441369056702,8,1232,1098
0.8773205280303955,4,1200,1215
0.3241334855556488,1,100,12
0.8610498905181885,4,635,633
0.8652755618095398,4,633,635
0.8485344648361206,9,1318,1329
0.8466355204582214,6,2234,2118
0.8393394351005554,1,536,536
0.8557972311973572,2,272,269
0.8486095666885376,4,502,496
0.8615182042121887,6,2392,2187
0.8498207926750183,2,349,345
0.8593430519104004,3,647,653
0.8484678268432617,2,278,315
0.8478376269340515,3,763,764
0.8537968993186951,7,1196,1231
0.8578364253044128,5,666,673
0.8670949339866638,7,1076,989
0.832348644733429,2,172,175
0.8378241062164307,2,175,172
0.6793557405471802,2,103,146
0.8314998745918274,3,370,342
0.8503003120422363,6,1123,1109
0.8397399187088013,7,951,844
0.8698309659957886,6,1007,975
0.8734862804412842,6,1078,1086
0.7674577832221985,6,623,530
0.8068163990974426,9,837,726
0.8513087630271912,4,745,669
0.8894014358520508,11,2579,2461
0.8589586019515991,2,418,429
0.8730736970901489,2,563,564
0.8378864526748657,4,635,592
0.5742524266242981,3,52,89
0.8257646560668945,6,847,843
0.8686678409576416,2,1055,1084
0.8292292356491089,3,623,657
0.664862334728241,1,85,103
0.8339986801147461,2,382,342
0.864302933216095,3,883,892
0.825785219669342,2,177,220
0.872388482093811,6,579,587
0.8411678671836853,2,453,453
0.8419305086135864,6,989,905
0.8289533853530884,3,700,659
0.8221891522407532,2,542,538
0.8240947723388672,1,151,144
0.7909923791885376,1,279,279
0.8615077137947083,4,1242,1150
0.7986536622047424,2,220,173
0.8210407495498657,2,363,357
0.8287904858589172,2,380,356
0.8221381306648254,2,221,221
0.6915135383605957,2,204,229
0.8635128736495972,2,736,723
0.7936680912971497,2,115,110
0.8142170906066895,3,759,716
0.8458261489868164,6,573,536
0.8243374228477478,1,186,185
0.8448992967605591,2,366,368
0.8054304122924805,5,630,486
0.8622507452964783,2,754,717
0.7623979449272156,3,1658,1590
0.8381648063659668,6,1274,1202
0.8250249028205872,3,844,882
0.8658223748207092,4,399,402
0.8030742406845093,2,248,239
0.7749315500259399,4,935,872
0.8752978444099426,3,1160,1135
0.8066273927688599,7,1325,1386
0.8546633124351501,3,672,703
0.8371087908744812,2,985,1369
0.8568477034568787,3,1303,1563
0.8250706195831299,3,503,467
0.8726675510406494,2,635,583
0.8436716794967651,3,275,252
0.7650627493858337,9,1246,1078
0.8436917662620544,3,1202,1126
0.831426203250885,2,317,392
0.838454008102417,3,470,489
0.8454025387763977,5,905,818
0.8422404527664185,4,593,551
0.8249360918998718,2,509,493
0.8315235376358032,6,1548,1601
0.7955952286720276,2,182,138
0.8425389528274536,3,944,896
0.7723694443702698,2,533,533
0.6633744835853577,2,220,211
0.7294960618019104,3,214,197
0.8369576334953308,2,286,288
0.8434171080589294,4,765,733
0.8036354184150696,6,842,707
0.8495576977729797,5,1038,983
0.845445990562439,5,1603,1650
0.7250704765319824,12,1524,1789
0.819678544998169,1,212,212
0.7637994289398193,4,695,611
0.8031474351882935,3,424,380
0.8593481183052063,3,503,504
0.7229292392730713,2,127,106
0.8463591933250427,12,2036,2307
0.7611225843429565,2,458,527
0.8170809745788574,8,1568,1720
0.8687922954559326,3,879,881
0.8603597283363342,6,971,1073
0.8041185140609741,3,265,152
0.8449577689170837,9,1157,1029
0.83512943983078,2,458,456
0.8385478258132935,2,548,546
0.8202076554298401,4,256,214
0.8720260858535767,3,532,505
0.8654836416244507,2,610,610
0.851310670375824,2,251,268
0.5957531332969666,1,181,249
0.8406867980957031,3,529,530
0.8543928265571594,7,1329,1249
0.7858492732048035,2,276,298
0.8645691871643066,2,1472,1437
0.8034263849258423,4,617,564
0.7919977307319641,2,350,375
0.8414353728294373,3,997,996
0.8627921342849731,9,1521,1259
0.8373628854751587,4,636,622
0.8466217517852783,3,682,635
0.8368873596191406,3,640,660
0.8013012409210205,1,143,139
0.8364295363426208,5,1200,1129
0.6516467332839966,2,132,53
0.8490976095199585,5,1355,1352
0.8519425988197327,8,911,827
0.8538659811019897,5,943,894
0.7955684065818787,1,175,187
0.8451417088508606,6,1108,1028
0.8376258015632629,11,1635,1562
0.27097243070602417,11,52,2414
0.8261162042617798,2,129,122
0.8445593118667603,1,253,254
0.8251996636390686,2,649,652
0.8411896824836731,2,336,304
0.8086763024330139,3,508,462
0.8103209137916565,3,274,270
0.8351550698280334,4,957,974
0.8560777306556702,4,974,957
0.8579264283180237,3,421,401
0.8023659586906433,4,974,923
0.8705441951751709,3,1551,1554
0.7657149434089661,3,141,101
0.8743802309036255,4,904,836
0.8701526522636414,2,379,441
0.8029695749282837,3,625,661
0.8693639039993286,2,1301,1301
0.8443058133125305,1,381,380
0.8672552704811096,5,741,741
0.7588201761245728,4,383,332
0.7345436811447144,2,155,177
0.805685818195343,4,358,325
0.7967748641967773,1,177,213
0.8541022539138794,1,454,487
0.8967853784561157,3,1468,1430
0.8426876664161682,2,299,308
0.846311628818512,9,1146,952
0.851342499256134,4,970,898
0.7365290522575378,3,726,657
0.7550182938575745,2,226,180
0.8494789004325867,2,607,594
0.8499671220779419,3,694,694
0.8405866026878357,5,1452,1362
0.7881227135658264,7,1234,1106
0.8192646503448486,6,1026,948
0.8448329567909241,2,259,240
0.735714316368103,2,276,287
0.8596515655517578,2,488,488
0.8092573285102844,2,657,638
0.7244870662689209,1,327,319
0.8423714637756348,1,333,348
0.8374283909797668,4,1328,1228
0.8696205615997314,4,654,661
0.31492409110069275,4,11,824
0.5766225457191467,1,36,72
0.7973155379295349,2,1280,1271
0.8502461910247803,2,661,628
0.8526512384414673,5,735,647
0.8598532676696777,5,960,905
0.8301298022270203,2,442,553
0.8627564311027527,3,1006,1006
0.855082094669342,4,1314,1209
0.820233166217804,9,1375,1257
0.8520582318305969,7,921,838
0.8392007946968079,2,581,599
0.8376184701919556,6,859,781
0.745987057685852,2,175,143
0.7993450164794922,7,1542,1415
0.8432140350341797,2,499,495
0.846402645111084,3,617,584
0.7765810489654541,8,609,701
0.8271426558494568,2,71,71
0.8562277555465698,3,1039,1002
0.9023793935775757,15,4489,4712
0.8674347400665283,9,1164,1257
0.7530435919761658,1,544,544
0.8539469242095947,19,2094,1835
0.831172525882721,5,1039,1088
0.8034919500350952,3,222,235
0.8492962121963501,2,573,565
0.8530381321907043,2,600,616
0.6972317695617676,2,381,440
0.842509925365448,2,350,340
0.8670420050621033,5,798,839
0.5545583963394165,2,136,145
0.7905305027961731,3,199,200
0.8458450436592102,3,972,929
0.8672417998313904,2,396,408
0.838252067565918,3,415,353
0.8630604147911072,4,1010,928
0.86304771900177,6,1122,1120
0.8438684344291687,2,1186,800
0.7272589206695557,4,787,683
0.7223209738731384,6,543,637
0.8339300155639648,2,377,362
0.8234097361564636,2,642,613
0.8283854126930237,3,431,630
0.8168807625770569,3,632,430
0.8439388871192932,6,1142,1124
0.8710687756538391,2,514,510
0.852931559085846,5,452,486
0.8452995419502258,4,861,857
0.8449445366859436,2,153,147
0.8582265377044678,7,1422,1285
0.8394870758056641,5,1122,978
0.8117056488990784,5,1130,1071
0.8456969857215881,2,443,447
0.8521581888198853,2,471,473
0.8308513164520264,6,843,855
0.8389208316802979,5,724,676
0.8407837748527527,2,507,508
0.8574053049087524,3,669,669
0.8712884783744812,4,609,617
0.7445961833000183,5,622,609
0.8508339524269104,5,705,682
0.7406150698661804,5,792,723
0.8439499139785767,2,537,505
0.8207433819770813,2,519,531
0.7580156326293945,7,979,859
0.8070914149284363,2,261,286
0.8467647433280945,2,502,555
0.8381425738334656,5,876,750
0.8385570645332336,2,157,157
0.8345296382904053,2,348,348
0.7918083667755127,8,817,581
0.8433811664581299,5,789,760
0.8336091637611389,5,801,796
0.7972597479820251,2,261,226
0.6982349157333374,4,393,166
0.8563515543937683,3,501,504
0.8415390849113464,6,1112,996
0.8628905415534973,3,615,618
0.8633283376693726,1,210,213
0.869602620601654,8,2017,1831
0.8830936551094055,3,843,844
0.851671576499939,3,876,831
0.8310991525650024,2,679,659
0.8707854747772217,2,694,694
0.8443877100944519,6,1259,1327
0.8473005294799805,2,369,383
0.8711527585983276,2,1103,1103
0.8258282542228699,2,235,235
0.7345442175865173,3,1995,2061
0.7245060205459595,3,2062,1993
0.8355284333229065,3,392,345
0.8007872104644775,2,239,136
0.8649749755859375,2,490,476
0.8122665286064148,4,465,505
0.8273040056228638,2,401,371
0.8531457185745239,3,729,692
0.8007685542106628,1,155,218
0.8573442697525024,3,207,223
0.8608388304710388,6,1064,1015
0.8603740930557251,3,584,579
0.8859455585479736,4,2222,2239
0.6782941222190857,1,885,962
0.8625664710998535,5,1590,1546
0.8205568194389343,2,311,368
0.8019253611564636,2,700,700
0.8507180213928223,2,701,677
0.8407670855522156,3,899,865
0.8541473746299744,2,441,452
0.856673002243042,4,747,742
0.7813750505447388,4,115,101
0.8012632131576538,7,933,768
0.8254745602607727,2,272,298
0.8255671262741089,11,1708,1775
0.8127161860466003,1,236,228
0.8560149669647217,2,830,825
0.8428168296813965,2,355,326
0.7787769436836243,4,894,795
0.45090946555137634,5,437,1332
0.7927394509315491,4,509,514
0.8506194949150085,2,407,406
0.8433290719985962,2,877,1014
0.8450736403465271,2,465,441
0.8584312796592712,2,437,437
0.8384139537811279,5,865,812
0.7887971997261047,2,366,378
0.851652979850769,3,666,605
0.7663798928260803,5,1051,952
0.8468026518821716,9,1814,1913
0.6897707581520081,8,686,660
0.6902233362197876,8,661,685
0.8612663745880127,4,1421,1422
0.7473902702331543,2,200,176
0.7805929780006409,4,259,1033
0.7645553350448608,4,1062,286
0.8531304001808167,2,566,544
0.8378391861915588,7,866,798
0.8144580125808716,6,1132,1200
0.8433045744895935,13,1564,1335
0.8508127927780151,5,1195,1096
0.8290770053863525,2,262,266
0.8296906352043152,2,270,240
0.8503062129020691,6,1112,1009
0.8524043560028076,2,395,396
0.8854964375495911,1,883,909
0.8444292545318604,5,1184,1122
0.7903258800506592,6,918,1109
0.8764277696609497,5,946,912
0.8591036796569824,2,346,333
0.8446859121322632,4,782,754
0.8649265170097351,3,582,561
0.8285425305366516,12,1363,1445
0.8161680102348328,3,290,230
0.8068262338638306,4,670,626
0.8308026790618896,2,378,378
0.842089831829071,4,617,580
0.8333749175071716,2,643,643
0.8495786190032959,4,981,942
0.8702548146247864,9,1500,1422
0.8267595171928406,2,322,322
0.8134258985519409,3,418,382
0.8085405230522156,20,1845,1370
0.8563897013664246,4,1039,1040
0.8828505873680115,5,1436,1435
0.8329631686210632,1,228,228
0.7496262192726135,2,1039,1039
0.8477312922477722,4,336,345
0.8496158719062805,5,1197,1130
0.8477056622505188,2,828,1025
0.8470063209533691,2,1026,828
0.8470657467842102,3,896,855
0.8288821578025818,5,443,396
0.8742513656616211,2,556,556
0.8585034012794495,2,367,367
0.8408611416816711,3,471,466
0.8653572201728821,7,2878,2787
0.8374402523040771,2,1055,1092
0.8550708293914795,3,960,991
0.8427488803863525,2,673,673
0.8223384618759155,1,261,275
0.8399239182472229,9,1640,1521
0.8660287857055664,5,869,877
0.8553504347801208,10,3560,3416
0.8456598520278931,2,542,542
0.8597820401191711,4,552,553
0.8506186604499817,3,997,1010
0.854150116443634,4,533,536
0.8416938781738281,2,606,586
0.8305742740631104,2,588,606
0.8567367196083069,3,1057,1057
0.8743521571159363,4,1073,1072
0.8692827820777893,6,952,883
0.6721318960189819,5,192,272
0.8456339836120605,3,533,534
0.8355184197425842,1,189,191
0.8450235724449158,8,2401,2275
0.828790545463562,6,587,513
0.850970983505249,3,530,432
0.8556641340255737,2,648,643
0.8692544102668762,2,430,430
0.8403103947639465,4,782,747
0.8313459157943726,12,1366,1466
0.8582094311714172,1,645,645
0.8617613315582275,3,1221,1165
0.8211988806724548,4,604,534
0.8952614665031433,12,3341,3205
0.8335192203521729,5,717,771
0.20314446091651917,6,34,1491
0.7654175162315369,5,1150,1034
0.8660550117492676,3,818,781
0.523978590965271,2,75,134
0.8497405648231506,4,896,896
0.7925474047660828,6,445,523
0.8583256006240845,3,893,839
0.8502085208892822,16,3163,2931
0.7937501668930054,5,366,303
0.6979857683181763,1,41,44
0.7311441898345947,5,671,528
0.8662248253822327,10,2129,1991
0.8215929269790649,4,622,679
0.8260467052459717,2,590,604
0.8428906202316284,6,1105,1119
